"Data Entrada UTI";"Qualificação_Municípios.Região Covid-19";"IDADE (grupos)";"Novas Hospitalizações";"Cod_Região";"Cod_Macro"
"27/05/2021";"Guaíba - R09";"DE 40 A 44 ANOS";1;9;"ME"
"14/03/2021";"Guaíba - R09";"DE 70 A 74 ANOS";1;9;"ME"
"11/02/2021";"Guaíba - R09";"DE 55 A 59 ANOS";1;9;"ME"
"17/06/2021";"Guaíba - R09";"DE 45 A 49 ANOS";1;9;"ME"
"27/03/2021";"Guaíba - R09";"DE 50 A 54 ANOS";1;9;"ME"
"22/06/2021";"Guaíba - R09";"DE 55 A 59 ANOS";3;9;"ME"
"13/02/2021";"Guaíba - R09";"DE 70 A 74 ANOS";2;9;"ME"
"25/03/2021";"Guaíba - R09";"DE 45 A 49 ANOS";1;9;"ME"
"06/03/2021";"Guaíba - R09";"DE 70 A 74 ANOS";1;9;"ME"
"27/05/2021";"Guaíba - R09";"DE 65 A 69 ANOS";2;9;"ME"
"26/04/2021";"Guaíba - R09";"DE 45 A 49 ANOS";1;9;"ME"
"23/02/2021";"Guaíba - R09";"DE 50 A 54 ANOS";1;9;"ME"
"24/12/2020";"Guaíba - R09";"DE 55 A 59 ANOS";1;9;"ME"
"23/12/2020";"Guaíba - R09";"DE 60 A 64 ANOS";2;9;"ME"
"20/12/2020";"Guaíba - R09";"DE 30 A 34 ANOS";1;9;"ME"
"19/02/2021";"Guaíba - R09";"DE 75 A 79 ANOS";1;9;"ME"
"08/06/2020";"Guaíba - R09";"DE 65 A 69 ANOS";1;9;"ME"
"24/04/2020";"Santo Ângelo - R11";"DE 35 A 39 ANOS";1;11;"MI"
"29/04/2020";"Santo Ângelo - R11";"DE 65 A 69 ANOS";1;11;"MI"
"05/05/2020";"Santo Ângelo - R11";"DE 75 A 79 ANOS";1;11;"MI"
"13/05/2020";"Santo Ângelo - R11";"DE 65 A 69 ANOS";1;11;"MI"
"28/03/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";1;23;"SE"
"06/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"26/03/2020";"Uruguaiana - R03";"DE 75 A 79 ANOS";1;3;"CO"
"18/05/2020";"Uruguaiana - R03";"DE 70 A 74 ANOS";1;3;"CO"
"13/05/2020";"Uruguaiana - R03";"DE 70 A 74 ANOS";1;3;"CO"
"28/03/2021";"Guaíba - R09";"DE 65 A 69 ANOS";3;9;"ME"
"05/05/2021";"Guaíba - R09";"DE 55 A 59 ANOS";2;9;"ME"
"04/04/2021";"Guaíba - R09";"DE 45 A 49 ANOS";1;9;"ME"
"11/03/2021";"Guaíba - R09";"DE 50 A 54 ANOS";2;9;"ME"
"02/01/2021";"Guaíba - R09";"DE 70 A 74 ANOS";1;9;"ME"
"29/09/2020";"Guaíba - R09";"DE 70 A 74 ANOS";2;9;"ME"
"29/06/2021";"Guaíba - R09";"DE 60 A 64 ANOS";2;9;"ME"
"20/04/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"01/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 50 A 54 ANOS";1;23;"SE"
"02/05/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"03/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"08/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"09/04/2020";"Santa Cruz do Sul - R28";"DE 65 A 69 ANOS";1;28;"VA"
"17/04/2020";"Santa Cruz do Sul - R28";"DE 55 A 59 ANOS";1;28;"VA"
"24/04/2020";"Santa Cruz do Sul - R28";"DE 75 A 79 ANOS";1;28;"VA"
"25/04/2020";"Santa Cruz do Sul - R28";"DE 50 A 54 ANOS";1;28;"VA"
"29/04/2020";"Santa Cruz do Sul - R28";"DE 40 A 44 ANOS";1;28;"VA"
"26/04/2020";"Santa Cruz do Sul - R28";"DE 30 A 34 ANOS";1;28;"VA"
"08/05/2020";"Santa Cruz do Sul - R28";"DE 30 A 34 ANOS";1;28;"VA"
"07/05/2020";"Santa Cruz do Sul - R28";"DE 75 A 79 ANOS";1;28;"VA"
"07/05/2020";"Santa Cruz do Sul - R28";"DE 55 A 59 ANOS";1;28;"VA"
"16/05/2020";"Santa Cruz do Sul - R28";"80 ANOS OU MAIS";1;28;"VA"
"13/05/2020";"Santa Cruz do Sul - R28";"80 ANOS OU MAIS";1;28;"VA"
"11/05/2020";"Canoas - R08";"DE 75 A 79 ANOS";1;8;"ME"
"17/04/2020";"Passo Fundo - R17, R18, R19";"DE 35 A 39 ANOS";2;17;"NO"
"29/03/2020";"Capão da Canoa - R04, R05";"DE 70 A 74 ANOS";1;4;"ME"
"12/04/2020";"Capão da Canoa - R04, R05";"DE 50 A 54 ANOS";1;4;"ME"
"23/04/2020";"Pelotas - R21";"DE 20 A 24 ANOS";1;21;"SU"
"12/05/2020";"Capão da Canoa - R04, R05";"DE 30 A 34 ANOS";1;4;"ME"
"05/05/2020";"Capão da Canoa - R04, R05";"80 ANOS OU MAIS";1;4;"ME"
"22/04/2020";"Capão da Canoa - R04, R05";"80 ANOS OU MAIS";1;4;"ME"
"13/05/2020";"Capão da Canoa - R04, R05";"DE 60 A 64 ANOS";1;4;"ME"
"29/04/2020";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";1;1;"CO"
"31/03/2020";"Passo Fundo - R17, R18, R19";"DE 40 A 44 ANOS";1;17;"NO"
"27/03/2020";"Passo Fundo - R17, R18, R19";"DE 65 A 69 ANOS";1;17;"NO"
"28/03/2020";"Passo Fundo - R17, R18, R19";"DE 50 A 54 ANOS";1;17;"NO"
"16/04/2020";"Passo Fundo - R17, R18, R19";"DE 65 A 69 ANOS";1;17;"NO"
"27/04/2020";"Passo Fundo - R17, R18, R19";"DE 35 A 39 ANOS";1;17;"NO"
"25/04/2020";"Passo Fundo - R17, R18, R19";"80 ANOS OU MAIS";1;17;"NO"
"13/05/2020";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";1;17;"NO"
"20/05/2020";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";1;17;"NO"
"06/04/2020";"Guaíba - R09";"DE 70 A 74 ANOS";1;9;"ME"
"27/04/2020";"Guaíba - R09";"80 ANOS OU MAIS";1;9;"ME"
"03/05/2020";"Guaíba - R09";"DE 75 A 79 ANOS";1;9;"ME"
"06/07/2021";"Guaíba - R09";"DE 60 A 64 ANOS";1;9;"ME"
"16/04/2020";"Guaíba - R09";"DE 65 A 69 ANOS";1;9;"ME"
"04/03/2021";"Guaíba - R09";"DE 20 A 24 ANOS";1;9;"ME"
"10/02/2021";"Guaíba - R09";"DE 75 A 79 ANOS";1;9;"ME"
"08/04/2021";"Guaíba - R09";"DE 40 A 44 ANOS";1;9;"ME"
"23/06/2021";"Guaíba - R09";"DE 35 A 39 ANOS";1;9;"ME"
"04/05/2021";"Guaíba - R09";"DE 50 A 54 ANOS";2;9;"ME"
"26/01/2021";"Guaíba - R09";"DE 60 A 64 ANOS";1;9;"ME"
"02/05/2020";"Capão da Canoa - R04, R05";"DE 70 A 74 ANOS";1;4;"ME"
"24/04/2020";"Bagé - R22";"DE 20 A 24 ANOS";1;22;"SU"
"05/05/2020";"Novo Hamburgo - R07";"DE 75 A 79 ANOS";1;7;"ME"
"07/04/2020";"Lajeado - R29, R30";"DE 60 A 64 ANOS";1;29;"VA"
"04/05/2020";"Lajeado - R29, R30";"DE 50 A 54 ANOS";1;29;"VA"
"06/05/2020";"Lajeado - R29, R30";"DE 55 A 59 ANOS";1;29;"VA"
"06/05/2020";"Lajeado - R29, R30";"DE 40 A 44 ANOS";1;29;"VA"
"04/05/2020";"Lajeado - R29, R30";"DE 35 A 39 ANOS";1;29;"VA"
"19/04/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";1;23;"SE"
"01/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";1;23;"SE"
"26/04/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"03/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";1;23;"SE"
"30/03/2020";"Lajeado - R29, R30";"DE 40 A 44 ANOS";1;29;"VA"
"24/04/2020";"Lajeado - R29, R30";"DE 45 A 49 ANOS";1;29;"VA"
"23/04/2020";"Lajeado - R29, R30";"DE 45 A 49 ANOS";1;29;"VA"
"03/05/2020";"Santo Ângelo - R11";"DE 40 A 44 ANOS";1;11;"MI"
"18/05/2020";"Palmeira das Missões - R15, R20";"DE 55 A 59 ANOS";1;15;"NO"
"05/04/2020";"Novo Hamburgo - R07";"DE 75 A 79 ANOS";1;7;"ME"
"05/05/2020";"Palmeira das Missões - R15, R20";"DE 60 A 64 ANOS";1;15;"NO"
"04/05/2020";"Passo Fundo - R17, R18, R19";"DE 50 A 54 ANOS";1;17;"NO"
"15/04/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 45 A 49 ANOS";1;23;"SE"
"20/04/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 35 A 39 ANOS";2;23;"SE"
"09/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";1;23;"SE"
"26/04/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";1;23;"SE"
"27/04/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"01/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"08/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 0 A 4 ANOS";1;23;"SE"
"14/05/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"11/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"07/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";1;23;"SE"
"18/05/2020";"Passo Fundo - R17, R18, R19";"DE 65 A 69 ANOS";2;17;"NO"
"23/04/2020";"Lajeado - R29, R30";"DE 35 A 39 ANOS";1;29;"VA"
"02/05/2020";"Lajeado - R29, R30";"DE 70 A 74 ANOS";1;29;"VA"
"20/05/2020";"Lajeado - R29, R30";"80 ANOS OU MAIS";1;29;"VA"
"08/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";1;23;"SE"
"08/04/2020";"Cachoeira do Sul - R27";"DE 60 A 64 ANOS";1;27;"VA"
"06/04/2020";"Cachoeira do Sul - R27";"DE 75 A 79 ANOS";1;27;"VA"
"01/07/2021";"Guaíba - R09";"DE 75 A 79 ANOS";1;9;"ME"
"16/05/2021";"Guaíba - R09";"DE 55 A 59 ANOS";1;9;"ME"
"30/03/2020";"Canoas - R08";"DE 45 A 49 ANOS";1;8;"ME"
"28/04/2020";"Uruguaiana - R03";"80 ANOS OU MAIS";1;3;"CO"
"30/04/2020";"Uruguaiana - R03";"80 ANOS OU MAIS";1;3;"CO"
"08/04/2020";"Lajeado - R29, R30";"DE 45 A 49 ANOS";1;29;"VA"
"13/05/2020";"Lajeado - R29, R30";"80 ANOS OU MAIS";1;29;"VA"
"17/04/2020";"Lajeado - R29, R30";"DE 40 A 44 ANOS";1;29;"VA"
"08/05/2020";"Lajeado - R29, R30";"DE 60 A 64 ANOS";1;29;"VA"
"14/05/2020";"Lajeado - R29, R30";"DE 60 A 64 ANOS";1;29;"VA"
"31/03/2020";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";1;17;"NO"
"06/05/2020";"Santa Rosa - R14";"DE 45 A 49 ANOS";1;14;"MI"
"11/05/2020";"Passo Fundo - R17, R18, R19";"DE 55 A 59 ANOS";1;17;"NO"
"14/04/2020";"Passo Fundo - R17, R18, R19";"DE 50 A 54 ANOS";1;17;"NO"
"05/04/2020";"Capão da Canoa - R04, R05";"DE 70 A 74 ANOS";1;4;"ME"
"15/04/2020";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";1;17;"NO"
"01/07/2021";"Guaíba - R09";"DE 50 A 54 ANOS";1;9;"ME"
"22/06/2021";"Guaíba - R09";"DE 45 A 49 ANOS";1;9;"ME"
"20/05/2020";"Guaíba - R09";"DE 70 A 74 ANOS";1;9;"ME"
"28/04/2020";"Lajeado - R29, R30";"DE 70 A 74 ANOS";1;29;"VA"
"27/04/2020";"Lajeado - R29, R30";"DE 75 A 79 ANOS";1;29;"VA"
"15/05/2020";"Lajeado - R29, R30";"DE 50 A 54 ANOS";2;29;"VA"
"19/05/2020";"Lajeado - R29, R30";"DE 25 A 29 ANOS";1;29;"VA"
"23/04/2020";"Lajeado - R29, R30";"DE 55 A 59 ANOS";1;29;"VA"
"25/04/2020";"Lajeado - R29, R30";"DE 50 A 54 ANOS";1;29;"VA"
"16/05/2020";"Lajeado - R29, R30";"DE 70 A 74 ANOS";1;29;"VA"
"11/05/2020";"Erechim - R16";"DE 25 A 29 ANOS";1;16;"NO"
"04/05/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"30/04/2020";"Lajeado - R29, R30";"DE 65 A 69 ANOS";1;29;"VA"
"10/05/2020";"Lajeado - R29, R30";"DE 35 A 39 ANOS";1;29;"VA"
"03/05/2020";"Passo Fundo - R17, R18, R19";"80 ANOS OU MAIS";1;17;"NO"
"20/04/2020";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";1;17;"NO"
"19/04/2020";"Passo Fundo - R17, R18, R19";"DE 55 A 59 ANOS";1;17;"NO"
"16/05/2020";"Passo Fundo - R17, R18, R19";"DE 35 A 39 ANOS";1;17;"NO"
"11/05/2020";"Lajeado - R29, R30";"DE 75 A 79 ANOS";1;29;"VA"
"25/04/2020";"Lajeado - R29, R30";"DE 55 A 59 ANOS";1;29;"VA"
"29/04/2020";"Ijuí - R13";"DE 70 A 74 ANOS";1;13;"MI"
"29/04/2020";"Passo Fundo - R17, R18, R19";"DE 60 A 64 ANOS";1;17;"NO"
"12/06/2020";"Guaíba - R09";"DE 45 A 49 ANOS";2;9;"ME"
"25/04/2020";"Palmeira das Missões - R15, R20";"DE 70 A 74 ANOS";1;15;"NO"
"16/03/2021";"Guaíba - R09";"DE 60 A 64 ANOS";1;9;"ME"
"02/05/2020";"Santa Rosa - R14";"DE 75 A 79 ANOS";1;14;"MI"
"08/05/2020";"Palmeira das Missões - R15, R20";"80 ANOS OU MAIS";1;15;"NO"
"07/05/2020";"Cruz Alta - R12";"DE 55 A 59 ANOS";1;12;"MI"
"30/04/2020";"Cruz Alta - R12";"DE 50 A 54 ANOS";1;12;"MI"
"02/05/2020";"Cruz Alta - R12";"DE 75 A 79 ANOS";1;12;"MI"
"18/05/2020";"Cruz Alta - R12";"DE 70 A 74 ANOS";1;12;"MI"
"09/05/2020";"Cruz Alta - R12";"DE 65 A 69 ANOS";1;12;"MI"
"18/05/2020";"Erechim - R16";"DE 50 A 54 ANOS";1;16;"NO"
"09/05/2020";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";1;17;"NO"
"04/05/2020";"Erechim - R16";"80 ANOS OU MAIS";1;16;"NO"
"14/04/2021";"Guaíba - R09";"DE 40 A 44 ANOS";1;9;"ME"
"20/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"24/05/2020";"Palmeira das Missões - R15, R20";"DE 60 A 64 ANOS";1;15;"NO"
"18/05/2020";"Pelotas - R21";"DE 50 A 54 ANOS";1;21;"SU"
"12/05/2020";"Cruz Alta - R12";"80 ANOS OU MAIS";1;12;"MI"
"27/11/2020";"Guaíba - R09";"DE 65 A 69 ANOS";1;9;"ME"
"20/05/2020";"Guaíba - R09";"DE 40 A 44 ANOS";1;9;"ME"
"15/05/2020";"Canoas - R08";"DE 60 A 64 ANOS";1;8;"ME"
"13/11/2020";"Guaíba - R09";"DE 70 A 74 ANOS";1;9;"ME"
"19/05/2020";"Passo Fundo - R17, R18, R19";"DE 50 A 54 ANOS";1;17;"NO"
"15/05/2020";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";1;1;"CO"
"18/05/2020";"Santa Maria - R01, R02";"DE 45 A 49 ANOS";1;1;"CO"
"16/05/2020";"Porto Alegre - R10";"DE 45 A 49 ANOS";1;10;"ME"
"14/05/2020";"Uruguaiana - R03";"DE 50 A 54 ANOS";1;3;"CO"
"22/05/2020";"Uruguaiana - R03";"DE 65 A 69 ANOS";1;3;"CO"
"19/04/2021";"Guaíba - R09";"DE 40 A 44 ANOS";1;9;"ME"
"29/05/2020";"Lajeado - R29, R30";"80 ANOS OU MAIS";1;29;"VA"
"13/05/2020";"Lajeado - R29, R30";"DE 65 A 69 ANOS";1;29;"VA"
"21/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";2;23;"SE"
"19/05/2020";"Novo Hamburgo - R07";"DE 45 A 49 ANOS";1;7;"ME"
"21/05/2020";"Erechim - R16";"DE 70 A 74 ANOS";1;16;"NO"
"16/05/2020";"Erechim - R16";"80 ANOS OU MAIS";1;16;"NO"
"18/05/2020";"Canoas - R08";"DE 25 A 29 ANOS";1;8;"ME"
"24/05/2020";"Passo Fundo - R17, R18, R19";"DE 30 A 34 ANOS";1;17;"NO"
"13/05/2020";"Porto Alegre - R10";"DE 40 A 44 ANOS";1;10;"ME"
"14/05/2020";"Porto Alegre - R10";"DE 60 A 64 ANOS";1;10;"ME"
"26/05/2020";"Lajeado - R29, R30";"DE 55 A 59 ANOS";1;29;"VA"
"19/05/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"31/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"17/05/2020";"Santa Rosa - R14";"DE 50 A 54 ANOS";1;14;"MI"
"13/05/2020";"Palmeira das Missões - R15, R20";"DE 30 A 34 ANOS";1;15;"NO"
"11/02/2021";"Guaíba - R09";"DE 40 A 44 ANOS";1;9;"ME"
"06/07/2021";"Guaíba - R09";"80 ANOS OU MAIS";1;9;"ME"
"02/06/2020";"Canoas - R08";"DE 55 A 59 ANOS";1;8;"ME"
"25/03/2021";"Guaíba - R09";"DE 55 A 59 ANOS";2;9;"ME"
"25/06/2020";"Canoas - R08";"DE 55 A 59 ANOS";1;8;"ME"
"14/05/2020";"Passo Fundo - R17, R18, R19";"DE 60 A 64 ANOS";1;17;"NO"
"22/05/2020";"Porto Alegre - R10";"DE 65 A 69 ANOS";2;10;"ME"
"14/05/2020";"Lajeado - R29, R30";"DE 40 A 44 ANOS";1;29;"VA"
"14/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";1;23;"SE"
"28/05/2020";"Novo Hamburgo - R07";"80 ANOS OU MAIS";1;7;"ME"
"27/05/2020";"Erechim - R16";"DE 65 A 69 ANOS";1;16;"NO"
"16/06/2021";"Guaíba - R09";"DE 55 A 59 ANOS";2;9;"ME"
"29/05/2020";"Canoas - R08";"DE 70 A 74 ANOS";1;8;"ME"
"22/05/2020";"Passo Fundo - R17, R18, R19";"DE 45 A 49 ANOS";1;17;"NO"
"19/05/2020";"Passo Fundo - R17, R18, R19";"DE 60 A 64 ANOS";1;17;"NO"
"22/05/2020";"Santa Maria - R01, R02";"DE 60 A 64 ANOS";1;1;"CO"
"15/05/2021";"Guaíba - R09";"DE 25 A 29 ANOS";1;9;"ME"
"06/06/2020";"Porto Alegre - R10";"DE 75 A 79 ANOS";1;10;"ME"
"17/04/2021";"Guaíba - R09";"DE 60 A 64 ANOS";1;9;"ME"
"25/05/2020";"Uruguaiana - R03";"DE 65 A 69 ANOS";1;3;"CO"
"25/05/2020";"Capão da Canoa - R04, R05";"DE 60 A 64 ANOS";1;4;"ME"
"02/06/2020";"Santa Cruz do Sul - R28";"DE 55 A 59 ANOS";1;28;"VA"
"27/05/2020";"Lajeado - R29, R30";"80 ANOS OU MAIS";1;29;"VA"
"19/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"29/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 75 A 79 ANOS";2;23;"SE"
"16/05/2020";"Novo Hamburgo - R07";"DE 50 A 54 ANOS";1;7;"ME"
"24/05/2020";"Pelotas - R21";"DE 75 A 79 ANOS";1;21;"SU"
"22/05/2020";"Cruz Alta - R12";"DE 45 A 49 ANOS";1;12;"MI"
"17/05/2020";"Cruz Alta - R12";"DE 60 A 64 ANOS";1;12;"MI"
"31/05/2020";"Passo Fundo - R17, R18, R19";"80 ANOS OU MAIS";1;17;"NO"
"24/05/2020";"Passo Fundo - R17, R18, R19";"80 ANOS OU MAIS";2;17;"NO"
"25/05/2020";"Porto Alegre - R10";"DE 35 A 39 ANOS";1;10;"ME"
"19/05/2020";"Uruguaiana - R03";"DE 40 A 44 ANOS";1;3;"CO"
"19/05/2020";"Lajeado - R29, R30";"80 ANOS OU MAIS";1;29;"VA"
"28/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"09/06/2020";"Erechim - R16";"DE 50 A 54 ANOS";1;16;"NO"
"25/05/2020";"Bagé - R22";"DE 50 A 54 ANOS";1;22;"SU"
"24/05/2020";"Canoas - R08";"DE 70 A 74 ANOS";1;8;"ME"
"18/05/2020";"Santo Ângelo - R11";"DE 65 A 69 ANOS";1;11;"MI"
"26/05/2020";"Passo Fundo - R17, R18, R19";"80 ANOS OU MAIS";1;17;"NO"
"28/05/2020";"Passo Fundo - R17, R18, R19";"80 ANOS OU MAIS";1;17;"NO"
"22/05/2020";"Porto Alegre - R10";"DE 60 A 64 ANOS";1;10;"ME"
"23/05/2020";"Porto Alegre - R10";"DE 50 A 54 ANOS";1;10;"ME"
"25/05/2020";"Porto Alegre - R10";"DE 25 A 29 ANOS";1;10;"ME"
"28/05/2020";"Uruguaiana - R03";"DE 55 A 59 ANOS";1;3;"CO"
"21/05/2020";"Lajeado - R29, R30";"DE 40 A 44 ANOS";1;29;"VA"
"18/05/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"29/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 45 A 49 ANOS";2;23;"SE"
"31/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"27/05/2020";"Novo Hamburgo - R07";"DE 75 A 79 ANOS";1;7;"ME"
"17/05/2020";"Erechim - R16";"DE 60 A 64 ANOS";1;16;"NO"
"23/05/2020";"Palmeira das Missões - R15, R20";"DE 65 A 69 ANOS";1;15;"NO"
"17/05/2020";"Cruz Alta - R12";"DE 75 A 79 ANOS";1;12;"MI"
"18/05/2020";"Canoas - R08";"DE 75 A 79 ANOS";1;8;"ME"
"30/05/2020";"Passo Fundo - R17, R18, R19";"DE 70 A 74 ANOS";1;17;"NO"
"27/05/2020";"Passo Fundo - R17, R18, R19";"DE 40 A 44 ANOS";1;17;"NO"
"19/05/2020";"Santa Maria - R01, R02";"80 ANOS OU MAIS";1;1;"CO"
"26/05/2020";"Porto Alegre - R10";"DE 40 A 44 ANOS";1;10;"ME"
"01/06/2020";"Porto Alegre - R10";"DE 70 A 74 ANOS";1;10;"ME"
"26/05/2020";"Porto Alegre - R10";"80 ANOS OU MAIS";1;10;"ME"
"30/09/2020";"Guaíba - R09";"DE 45 A 49 ANOS";1;9;"ME"
"25/05/2020";"Porto Alegre - R10";"80 ANOS OU MAIS";1;10;"ME"
"04/06/2020";"Porto Alegre - R10";"80 ANOS OU MAIS";1;10;"ME"
"31/10/2020";"Guaíba - R09";"DE 70 A 74 ANOS";1;9;"ME"
"28/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 40 A 44 ANOS";1;23;"SE"
"24/05/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"18/06/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 70 A 74 ANOS";1;23;"SE"
"18/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 55 A 59 ANOS";1;23;"SE"
"29/05/2020";"Novo Hamburgo - R07";"DE 65 A 69 ANOS";1;7;"ME"
"20/05/2020";"Novo Hamburgo - R07";"DE 45 A 49 ANOS";1;7;"ME"
"19/05/2020";"Novo Hamburgo - R07";"DE 55 A 59 ANOS";1;7;"ME"
"27/05/2020";"Santa Rosa - R14";"80 ANOS OU MAIS";1;14;"MI"
"21/05/2020";"Pelotas - R21";"DE 70 A 74 ANOS";1;21;"SU"
"26/05/2020";"Santa Maria - R01, R02";"DE 65 A 69 ANOS";1;1;"CO"
"23/05/2020";"Porto Alegre - R10";"DE 65 A 69 ANOS";1;10;"ME"
"19/05/2020";"Porto Alegre - R10";"DE 55 A 59 ANOS";1;10;"ME"
"27/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 45 A 49 ANOS";1;23;"SE"
"21/05/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"31/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";1;23;"SE"
"29/05/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 65 A 69 ANOS";1;23;"SE"
"22/06/2020";"Novo Hamburgo - R07";"DE 75 A 79 ANOS";1;7;"ME"
"25/05/2020";"Taquara - R06";"DE 65 A 69 ANOS";1;6;"ME"
"28/05/2020";"Canoas - R08";"DE 25 A 29 ANOS";1;8;"ME"
"25/05/2020";"Passo Fundo - R17, R18, R19";"DE 55 A 59 ANOS";1;17;"NO"
"29/05/2020";"Santa Maria - R01, R02";"80 ANOS OU MAIS";1;1;"CO"
"29/05/2020";"Porto Alegre - R10";"DE 60 A 64 ANOS";1;10;"ME"
"30/05/2020";"Porto Alegre - R10";"DE 50 A 54 ANOS";1;10;"ME"
"24/05/2020";"Capão da Canoa - R04, R05";"DE 40 A 44 ANOS";1;4;"ME"
"23/02/2021";"Guaíba - R09";"DE 65 A 69 ANOS";2;9;"ME"
"05/06/2020";"Caxias do Sul - R23, R24, R25, R26";"DE 60 A 64 ANOS";1;23;"SE"
"28/05/2020";"Caxias do Sul - R23, R24, R25, R26";"80 ANOS OU MAIS";1;23;"SE"
"21/05/2020";"Novo Hamburgo - R07";"DE 50 A 54 ANOS";1;7;"ME"
"05/06/2020";"Novo Hamburgo - R07";"DE 70 A 74 ANOS";1;7;"ME"
"24/05/2020";"Santa Rosa - R14";"DE 60 A 64 ANOS";1;14;"MI"
"02/06/2020";"Palmeira das Missões - R15, R20";"80 ANOS OU MAIS";1;15;"NO"
"31/05/2020";"Cruz Alta - R12";"DE 65 A 69 ANOS";1;12;"MI"
"05/06/2020";"Ijuí - R13";"DE 40 A 44 ANOS";1;13;"MI"
"24/06/2021";"Guaíba - R09";"DE 50 A 54 ANOS";1;9;"ME"
"28/05/2020";"Canoas - R08";"DE 65 A 69 ANOS";1;8;"ME"
"22/05/2020";"Canoas - R08";"DE 35 A 39 ANOS";1;8;"ME"
"23/05/2020";"Canoas - R08";"DE 65 A 69 ANOS";1;8;"ME"
"21/05/2020";"Santo Ângelo - R11";"DE 50 A 54 ANOS";1;11;"MI"
"21/05/2020";"Santo Ângelo - R11";"DE 70 A 74 ANOS";1;11;"MI"
"30/05/2020";"Passo Fundo - R17, R18, R19";"DE 55 A 59 ANOS";1;17;"NO"
"29/05/2020";"Passo Fundo - R17, R18, R19";"DE 50 A 54 ANOS";1;17;"NO"
