"Data_Hosp";"Qualificação_Municípios.Região Covid-19";"Confirmados em UTI (Adulto + Pediátrico)";"Cod_Região";"Cod_Macro"
"03/03/2021";"Palmeira das Missões - R15, R20";26;15;"NO"
"04/03/2021";"Palmeira das Missões - R15, R20";29;15;"NO"
"05/03/2021";"Palmeira das Missões - R15, R20";28;15;"NO"
"06/03/2021";"Palmeira das Missões - R15, R20";33;15;"NO"
"07/03/2021";"Palmeira das Missões - R15, R20";34;15;"NO"
"08/03/2021";"Palmeira das Missões - R15, R20";35;15;"NO"
"09/03/2021";"Palmeira das Missões - R15, R20";37;15;"NO"
"10/03/2021";"Palmeira das Missões - R15, R20";36;15;"NO"
"11/03/2021";"Palmeira das Missões - R15, R20";33;15;"NO"
"12/03/2021";"Palmeira das Missões - R15, R20";34;15;"NO"
"13/03/2021";"Palmeira das Missões - R15, R20";34;15;"NO"
"14/03/2021";"Palmeira das Missões - R15, R20";33;15;"NO"
"15/03/2021";"Palmeira das Missões - R15, R20";32;15;"NO"
"16/03/2021";"Palmeira das Missões - R15, R20";33;15;"NO"
"17/03/2021";"Palmeira das Missões - R15, R20";33;15;"NO"
"18/03/2021";"Palmeira das Missões - R15, R20";34;15;"NO"
"19/03/2021";"Palmeira das Missões - R15, R20";34;15;"NO"
"20/03/2021";"Palmeira das Missões - R15, R20";35;15;"NO"
"21/03/2021";"Palmeira das Missões - R15, R20";38;15;"NO"
"22/03/2021";"Palmeira das Missões - R15, R20";36;15;"NO"
"23/03/2021";"Palmeira das Missões - R15, R20";37;15;"NO"
"24/03/2021";"Palmeira das Missões - R15, R20";34;15;"NO"
